125225*104176,13045439600,125225,104176
36864%61745,36864,36864,61745
58391+53012,111403,58391,53012
67538+109222,176760,67538,109222
20790-56513,-35723,20790,56513
46874-117868,-70994,46874,117868
7397/127075,0.06,7397,127075
51832%9366,5002,51832,9366
80042%61001,19041,80042,61001
79539%42854,36685,79539,42854
111103-37547,73556,111103,37547
47834-54595,-6761,47834,54595
110197%8941,2905,110197,8941
63113/91437,0.69,63113,91437
89498-113847,-24349,89498,113847
76821*53256,4091179176,76821,53256
22666%3598,1078,22666,3598
111145/104365,1.06,111145,104365
69390-76124,-6734,69390,76124
99549-15595,83954,99549,15595
80235/16474,4.87,80235,16474
88426+96692,185118,88426,96692
8280/48698,0.17,8280,48698
24868*92541,2301309588,24868,92541
86445%7704,1701,86445,7704
86134*69906,6021283404,86134,69906
57067/25400,2.25,57067,25400
121603+257,121860,121603,257
89249/55737,1.6,89249,55737
56210-32345,23865,56210,32345
28850-11250,17600,28850,11250
105751%33637,4840,105751,33637
12718%16482,12718,12718,16482
64310-78161,-13851,64310,78161
57027/58677,0.97,57027,58677
118081-40315,77766,118081,40315
3882/93950,0.04,3882,93950
77868-121894,-44026,77868,121894
21482-72693,-51211,21482,72693
6091*100663,613138333,6091,100663
114514/30805,3.72,114514,30805
98767%91149,7618,98767,91149
106000/63544,1.67,106000,63544
59542*66127,3937333834,59542,66127
78776+88046,166822,78776,88046
25924-48845,-22921,25924,48845
101384%76223,25161,101384,76223
91736*80575,7391628200,91736,80575
70317-62927,7390,70317,62927
21631+72293,93924,21631,72293
38613/13041,2.96,38613,13041
101850*50374,5130591900,101850,50374
58766-117072,-58306,58766,117072
12820%29568,12820,12820,29568
99214*108788,10793292632,99214,108788
41927%82674,41927,41927,82674
55268%119179,55268,55268,119179
25752+94655,120407,25752,94655
56958-46196,10762,56958,46196
27709%9757,8195,27709,9757
59393*46587,2766941691,59393,46587
124926/89785,1.39,124926,89785
56400*57707,3254674800,56400,57707
39626*123029,4875147154,39626,123029
29948+35297,65245,29948,35297
106629%98724,7905,106629,98724
40980+84579,125559,40980,84579
110566+51767,162333,110566,51767
16289*81707,1330925323,16289,81707
75966*32331,2456056746,75966,32331
90028*49599,4465298772,90028,49599
45073/40280,1.12,45073,40280
115865-65086,50779,115865,65086
89992%25724,12820,89992,25724
84998%33077,18844,84998,33077
83429/44008,1.9,83429,44008
19506-63892,-44386,19506,63892
27820+106098,133918,27820,106098
48901-112725,-63824,48901,112725
122940*83859,10309625460,122940,83859
51499-21568,29931,51499,21568
102108%20157,1323,102108,20157
110775%81362,29413,110775,81362
115991/2115,54.84,115991,2115
32943-68947,-36004,32943,68947
8996-110612,-101616,8996,110612
17931-101279,-83348,17931,101279
29013-29783,-770,29013,29783
65513+51575,117088,65513,51575
51419-78073,-26654,51419,78073
29173*25317,738572841,29173,25317
74587/79784,0.93,74587,79784
31807*102200,3250675400,31807,102200
112324+24283,136607,112324,24283
88995-60993,28002,88995,60993
118641%69993,48648,118641,69993
25847/17086,1.51,25847,17086
37680%27613,10067,37680,27613
46214*73586,3400703404,46214,73586
124120%91373,32747,124120,91373
88851/71233,1.25,88851,71233
75768+19479,95247,75768,19479
26599%59899,26599,26599,59899
38866/41215,0.94,38866,41215
52501+37659,90160,52501,37659
103945*19264,2002396480,103945,19264
93004-52798,40206,93004,52798
112737/111966,1.01,112737,111966
60378+104681,165059,60378,104681
64388/75702,0.85,64388,75702
80554-22548,58006,80554,22548
34515-82601,-48086,34515,82601
58786%87836,58786,58786,87836
7840+83125,90965,7840,83125
91528%76547,14981,91528,76547
70124%67396,2728,70124,67396
42498%39083,3415,42498,39083
109121+86886,196007,109121,86886
47778-29739,18039,47778,29739
126608-44500,82108,126608,44500
41961*41026,1721491986,41961,41026
124461*71214,8863365654,124461,71214
27049/87129,0.31,27049,87129
89512+55629,145141,89512,55629
73563/87018,0.85,73563,87018
37811-57093,-19282,37811,57093
3093+123262,126355,3093,123262
31879*61004,1944746516,31879,61004
87005+2281,89286,87005,2281
63314/113718,0.56,63314,113718
86118*32366,2787295188,86118,32366
8190%4215,3975,8190,4215
73938-76544,-2606,73938,76544
121873%33883,20224,121873,33883
102294%119110,102294,102294,119110
53666+73397,127063,53666,73397
62658/118909,0.53,62658,118909
126471/44138,2.87,126471,44138
86638%47184,39454,86638,47184
101875*105258,10723158750,101875,105258
13991-121304,-107313,13991,121304
108519*119988,13020977772,108519,119988
29139-7390,21749,29139,7390
54441/5403,10.08,54441,5403
70883+28749,99632,70883,28749
119337*83881,10010106897,119337,83881
68317%65774,2543,68317,65774
64961*868,56386148,64961,868
99430-66137,33293,99430,66137
94210-44176,50034,94210,44176
63305+15804,79109,63305,15804
13988%111502,13988,13988,111502
110378*10797,1191751266,110378,10797
107710+5300,113010,107710,5300
28825/36187,0.8,28825,36187
118600*103153,12233945800,118600,103153
54539-26641,27898,54539,26641
9892/109123,0.09,9892,109123
100593*5835,586960155,100593,5835
63622+53672,117294,63622,53672
29353/40951,0.72,29353,40951
89945/6843,13.14,89945,6843
109663*8500,932135500,109663,8500
24536+127039,151575,24536,127039
83402*87264,7277992128,83402,87264
127013*7044,894679572,127013,7044
118755-3231,115524,118755,3231
82144*33273,2733177312,82144,33273
88032+29455,117487,88032,29455
82743*64817,5363153031,82743,64817
78553*98853,7765199709,78553,98853
125000%91406,33594,125000,91406
102230-61571,40659,102230,61571
116084%111206,4878,116084,111206
81360+98801,180161,81360,98801
90506*59853,5417055618,90506,59853
20289/24153,0.84,20289,24153
10095/83000,0.12,10095,83000
87106-82825,4281,87106,82825
18695*92797,1734839915,18695,92797
29745*102449,3047345505,29745,102449
94422+65523,159945,94422,65523
83430/2973,28.06,83430,2973
69026/32210,2.14,69026,32210
56722+82428,139150,56722,82428
46307/36428,1.27,46307,36428
2302+97080,99382,2302,97080
90173*36347,3277518031,90173,36347
51140/74479,0.69,51140,74479
103023*50976,5251700448,103023,50976
14822/78619,0.19,14822,78619
10454%125675,10454,10454,125675
22755/84462,0.27,22755,84462
54742-51314,3428,54742,51314
60133*109935,6610721355,60133,109935
73867%100110,73867,73867,100110
81368*83376,6784138368,81368,83376
80460-50383,30077,80460,50383
23016+110032,133048,23016,110032
23698-71752,-48054,23698,71752
37852/99976,0.38,37852,99976
103577*36702,3801483054,103577,36702
126616%47740,31136,126616,47740
1679%17353,1679,1679,17353
25027-108910,-83883,25027,108910
53227/45098,1.18,53227,45098
713/106950,0.01,713,106950
85293-113714,-28421,85293,113714
35359*12075,426959925,35359,12075
3975-32122,-28147,3975,32122
50913%109775,50913,50913,109775
35457%21117,14340,35457,21117
124239%80892,43347,124239,80892
95904+36808,132712,95904,36808
70371*28824,2028373704,70371,28824
118480/69093,1.71,118480,69093
26575/123265,0.22,26575,123265
116538-82922,33616,116538,82922
119542+3322,122864,119542,3322
5256+112209,117465,5256,112209
93736-63827,29909,93736,63827
93539%75257,18282,93539,75257
126738%49135,28468,126738,49135
34918*76954,2687079772,34918,76954
13465/48123,0.28,13465,48123
99165-58191,40974,99165,58191
50893+9043,59936,50893,9043
59782*2466,147422412,59782,2466
18082*7314,132251748,18082,7314
60893-53447,7446,60893,53447
80890/102475,0.79,80890,102475
10807-58098,-47291,10807,58098
88509%90267,88509,88509,90267
41698*50414,2102162972,41698,50414
83224%63646,19578,83224,63646
32618+110703,143321,32618,110703
72965-11563,61402,72965,11563
103287-60497,42790,103287,60497
87930%65813,22117,87930,65813
17751-31002,-13251,17751,31002
62171+67972,130143,62171,67972
43343+27769,71112,43343,27769
97480/42908,2.27,97480,42908
118788*27342,3247901496,118788,27342
67344-55897,11447,67344,55897
38395%48001,38395,38395,48001
104658*29267,3063025686,104658,29267
71480-44733,26747,71480,44733
109156+92362,201518,109156,92362
57548+104774,162322,57548,104774
24348/127151,0.19,24348,127151
24348/127151,0.19,31372,280
106701-53324,53377,106701,53324
74385/109165,0.68,74385,109165
15395-11332,4063,15395,11332
30507*42475,1295784825,30507,42475
15861*72514,1150144554,15861,72514
75364+124177,199541,75364,124177
55010-126476,-71466,55010,126476
81631*8317,678925027,81631,8317
107093%120491,107093,107093,120491
23215/105259,0.22,23215,105259
85669%125345,85669,85669,125345
34729%125278,34729,34729,125278
100640+3479,104119,100640,3479
30628*72853,2231341684,30628,72853
43044+44537,87581,43044,44537
84893%50172,34721,84893,50172
9197-72016,-62819,9197,72016
110245/29716,3.71,110245,29716
117607-78369,39238,117607,78369
95655+3899,99554,95655,3899
110993-33770,77223,110993,33770
11842/11737,1.01,11842,11737
22379%32213,22379,22379,32213
8505*53359,453818295,8505,53359
63622-14318,49304,63622,14318
41035/19666,2.09,41035,19666
55452*104946,5819465592,55452,104946
4092-23391,-19299,4092,23391
116714+17862,134576,116714,17862
1550%57091,1550,1550,57091
24333-73859,-49526,24333,73859
65996%25974,14048,65996,25974
26653/21250,1.25,26653,21250
82864*94350,7818218400,82864,94350
44322-10251,34071,44322,10251
9921-75695,-65774,9921,75695
86283+76362,162645,86283,76362
44837+21459,66296,44837,21459
63393%38975,24418,63393,38975
84255/57843,1.46,84255,57843
25999*106002,2755945998,25999,106002
77466+114759,192225,77466,114759
18158%103425,18158,18158,103425
87591+51480,139071,87591,51480
67609+123705,191314,67609,123705
64890*119867,7778169630,64890,119867
32744*49239,1612281816,32744,49239
57054-19541,37513,57054,19541
52175+92821,144996,52175,92821
45866/42805,1.07,45866,42805
83876/111032,0.76,83876,111032
5510%2128,1254,5510,2128
88011-34291,53720,88011,34291
49325-30537,18788,49325,30537
65797-110349,-44552,65797,110349
96255*47505,4572593775,96255,47505
126242%81656,44586,126242,81656
111755-71392,40363,111755,71392
96825%110159,96825,96825,110159
40328%38344,1984,40328,38344
76672-7571,69101,76672,7571
35292%47338,35292,35292,47338
85348/88608,0.96,85348,88608
82605%92529,82605,82605,92529
72023/57345,1.26,72023,57345
110162*98073,10803917826,110162,98073
76723-105343,-28620,76723,105343
51609/5621,9.18,51609,5621
37791%97856,37791,37791,97856
69877/18376,3.8,69877,18376
49613/24095,2.06,49613,24095
1485*48207,71587395,1485,48207
30994-43597,-12603,30994,43597
79996/70112,1.14,79996,70112
14931%124077,14931,14931,124077
102633%47409,7815,102633,47409
123361+75180,198541,123361,75180
93682/121812,0.77,93682,121812
37841-119607,-81766,37841,119607
42099+8289,50388,42099,8289
50483/24438,2.07,50483,24438
48566-90793,-42227,48566,90793
92573%81968,10605,92573,81968
96714+18039,114753,96714,18039
37654+63564,101218,37654,63564
79441-108551,-29110,79441,108551
71938+41944,113882,71938,41944
125938%71202,54736,125938,71202
2865+115328,118193,2865,115328
66460%84866,66460,66460,84866
86957+49337,136294,86957,49337
38863%69908,38863,38863,69908
85686-79301,6385,85686,79301
15541+82467,98008,15541,82467
20350-108788,-88438,20350,108788
99763-29915,69848,99763,29915
62382+127266,189648,62382,127266
50730+15954,66684,50730,15954
46495/63923,0.73,46495,63923
38491+92667,131158,38491,92667
92979-99655,-6676,92979,99655
36513*85793,3132559809,36513,85793
121411-102648,18763,121411,102648
14138/67000,0.21,14138,67000
120481*103144,12426892264,120481,103144
123305/92950,1.33,123305,92950
8665/111475,0.08,8665,111475
66206%85520,66206,66206,85520
59181%107363,59181,59181,107363
77135+26992,104127,77135,26992
33130/54658,0.61,33130,54658
96982-89231,7751,96982,89231
28167+29511,57678,28167,29511
76969/82618,0.93,76969,82618
111749/118830,0.94,111749,118830
57946/42202,1.37,57946,42202
32650-77850,-45200,32650,77850
123093*119483,14707520919,123093,119483
49031/101322,0.48,49031,101322
32915/58010,0.57,32915,58010
114019-98784,15235,114019,98784
114019-98784,15235,3904,772
62908/27211,2.31,62908,27211
17845*28070,500909150,17845,28070
127451/118631,1.07,127451,118631
83351-1679,81672,83351,1679
71478*28394,2029546332,71478,28394
1958+18882,20840,1958,18882
119767*42300,5066144100,119767,42300
88314+98969,187283,88314,98969
92552-82922,9630,92552,82922
18038/118384,0.15,18038,118384
11903*60726,722821578,11903,60726
104506/29778,3.51,104506,29778
39590/86207,0.46,39590,86207
6924-38670,-31746,6924,38670
119730+11723,131453,119730,11723
72687*97796,7108497852,72687,97796
61563*104072,6406984536,61563,104072
106017*100845,10691284365,106017,100845
4953*104593,518049129,4953,104593
52335/123535,0.42,52335,123535
17840%88390,17840,17840,88390
1075*26062,28016650,1075,26062
121227-8624,112603,121227,8624
45084-83496,-38412,45084,83496
40517/22781,1.78,40517,22781
11315+93874,105189,11315,93874
99513+16214,115727,99513,16214
14248+22453,36701,14248,22453
73119-46816,26303,73119,46816
87523+111512,199035,87523,111512
58552*50494,2956524688,58552,50494
59654-15676,43978,59654,15676
113366-66910,46456,113366,66910
76750+118522,195272,76750,118522
107916*47486,5124499176,107916,47486
87335-3853,83482,87335,3853
94696/97871,0.97,94696,97871
116413+28549,144962,116413,28549
92002%8249,1263,92002,8249
68668/122372,0.56,68668,122372
70018*4565,319632170,70018,4565
27519-24847,2672,27519,24847
112759%23526,18655,112759,23526
39226*71228,2793989528,39226,71228
72074*91295,6579995830,72074,91295
124998+81184,206182,124998,81184
23945%17918,6027,23945,17918
9296/89750,0.1,9296,89750
62067-68460,-6393,62067,68460
43003%66449,43003,43003,66449
118090%96794,21296,118090,96794
27683-13697,13986,27683,13697
96782+80766,177548,96782,80766
17958/32159,0.56,17958,32159
13894*100091,1390664354,13894,100091
107875-35382,72493,107875,35382
15586-77931,-62345,15586,77931
54051-114787,-60736,54051,114787
38420%98858,38420,38420,98858
10831*33177,359340087,10831,33177
5399+95661,101060,5399,95661
112746+28014,140760,112746,28014
34346-51676,-17330,34346,51676
75228*87371,6572745588,75228,87371
65611/24501,2.68,65611,24501
93204-63830,29374,93204,63830
63389*89041,5644219949,63389,89041
125392*30039,3766650288,125392,30039
14705*92013,1353051165,14705,92013
90730+108321,199051,90730,108321
122382+15455,137837,122382,15455
69376*54290,3766423040,69376,54290
48007+43772,91779,48007,43772
90125+19185,109310,90125,19185
38225%124118,38225,38225,124118
47376%106410,47376,47376,106410
66524-78124,-11600,66524,78124
25448/48113,0.53,25448,48113
115816+60155,175971,115816,60155
94698/11042,8.58,94698,11042
123780/96963,1.28,123780,96963
16*50773,812368,16,50773
64709-112109,-47400,64709,112109
54399+45577,99976,54399,45577
48304*40710,1966455840,48304,40710
108322-121278,-12956,108322,121278
121450%73583,47867,121450,73583
45500%118931,45500,45500,118931
106734/93682,1.14,106734,93682
82405/107289,0.77,82405,107289
10441/37025,0.28,10441,37025
27025/121677,0.22,27025,121677
64321%118181,64321,64321,118181
109167+89425,198592,109167,89425
102343/49514,2.07,102343,49514
91710%90157,1553,91710,90157
26846+111090,137936,26846,111090
73611/13135,5.6,73611,13135
111245-105473,5772,111245,105473
57610-68652,-11042,57610,68652
70476/65938,1.07,70476,65938
116359%104261,12098,116359,104261
94578-48978,45600,94578,48978
97744+80834,178578,97744,80834
111954+54262,166216,111954,54262
86141-49034,37107,86141,49034
64243*97479,6262343397,64243,97479
43484/50770,0.86,43484,50770
118599+73658,192257,118599,73658
65500-33850,31650,65500,33850
1697-59424,-57727,1697,59424
70559%105271,70559,70559,105271
36641/18052,2.03,36641,18052
31712/31863,1,31712,31863
72364%7765,2479,72364,7765
22264*23064,513496896,22264,23064
77219*9579,739680801,77219,9579
13085*38433,502895805,13085,38433
77556-106024,-28468,77556,106024
43516%5910,2146,43516,5910
70290*92319,6489102510,70290,92319
26957/8613,3.13,26957,8613
91662*98319,9012116178,91662,98319
71188*108617,7732226996,71188,108617
126316%91533,34783,126316,91533
36092*30259,1092107828,36092,30259
81688%14829,7543,81688,14829
69086*73277,5062414822,69086,73277
50601/4519,11.2,50601,4519
36680*70675,2592359000,36680,70675
5911*119573,706796003,5911,119573
19037+46780,65817,19037,46780
6902/101514,0.07,6902,101514
2141-7528,-5387,2141,7528
123264%64725,58539,123264,64725
32005-55855,-23850,32005,55855
78494+85973,164467,78494,85973
54062*68410,3698381420,54062,68410
37287*78034,2909653758,37287,78034
51214%85147,51214,51214,85147
32472+10926,43398,32472,10926
1700+5921,7621,1700,5921
84879%99107,84879,84879,99107
62977-59704,3273,62977,59704
8140-116612,-108472,8140,116612
53018%79213,53018,53018,79213
102754+66411,169165,102754,66411
117206-60916,56290,117206,60916
51267*15304,784590168,51267,15304
74069/125690,0.59,74069,125690
23062%76391,23062,23062,76391
60498/57961,1.04,60498,57961
118838+77154,195992,118838,77154
15865-43243,-27378,15865,43243
84611*95263,8060297693,84611,95263
122975+33964,156939,122975,33964
120626/103015,1.17,120626,103015
92389-93460,-1071,92389,93460
75733%46654,29079,75733,46654
3994%11112,3994,3994,11112
33598+26181,59779,33598,26181
106888%69250,37638,106888,69250
89421-71376,18045,89421,71376
126299-56787,69512,126299,56787
53898*106271,5727794358,53898,106271
116350+85187,201537,116350,85187
44570*47058,2097375060,44570,47058
125940+38596,164536,125940,38596
64341-115267,-50926,64341,115267
95731/43051,2.22,95731,43051
124679*52900,6595519100,124679,52900
121242+61395,182637,121242,61395
99162+45971,145133,99162,45971
58068%18129,3681,58068,18129
47037+87236,134273,47037,87236
119886*103004,12348737544,119886,103004
100419%73319,27100,100419,73319
48756*75777,3694583412,48756,75777
116510%5453,1997,116510,5453
34354/116650,0.29,34354,116650
38410-107417,-69007,38410,107417
80018%76091,3927,80018,76091
14196+93566,107762,14196,93566
12566+4892,17458,12566,4892
4226%120002,4226,4226,120002
51251/8855,5.79,51251,8855
80377-94429,-14052,80377,94429
89193+79751,168944,89193,79751
110559-60122,50437,110559,60122
125160/36654,3.41,125160,36654
25273%115073,25273,25273,115073
118608+94661,213269,118608,94661
40482%115480,40482,40482,115480
15939-86486,-70547,15939,86486
60348/28665,2.11,60348,28665
92090%10251,10082,92090,10251
20964+113887,134851,20964,113887
122514/88982,1.38,122514,88982
107494/52816,2.04,107494,52816
52960/59115,0.9,52960,59115
197*53249,10490053,197,53249
46495*12133,564123835,46495,12133
66105-992,65113,66105,992
39164-99791,-60627,39164,99791
4481/15965,0.28,4481,15965
98192*46711,4586646512,98192,46711
6957-91188,-84231,6957,91188
108707/33603,3.24,108707,33603
2267*81733,185288711,2267,81733
87776-31234,56542,87776,31234
114196*22342,2551367032,114196,22342
34004-50713,-16709,34004,50713
29558*117130,3462128540,29558,117130
51244+12653,63897,51244,12653
79039*20018,1582202702,79039,20018
69680*86148,6002792640,69680,86148
92198*22504,2074823792,92198,22504
45320-87759,-42439,45320,87759
36959/40976,0.9,36959,40976
83068*16371,1359906228,83068,16371
50735/93879,0.54,50735,93879
4230/88509,0.05,4230,88509
4470+40743,45213,4470,40743
3285%126519,3285,3285,126519
30934+60200,91134,30934,60200
18269+110644,128913,18269,110644
52189-114545,-62356,52189,114545
19691+19049,38740,19691,19049
10977-67573,-56596,10977,67573
94328%33640,27048,94328,33640
98898/39219,2.52,98898,39219
94388%23889,22721,94388,23889
70708+79731,150439,70708,79731
90730%14722,2398,90730,14722
66426/18199,3.65,66426,18199
57419-121041,-63622,57419,121041
112402*101129,11367101858,112402,101129
116696%3044,1024,116696,3044
53523*113386,6068758878,53523,113386
15467/11152,1.39,15467,11152
16465-114146,-97681,16465,114146
20340/113612,0.18,20340,113612
126059+90458,216517,126059,90458
110131+38526,148657,110131,38526
3651*58264,212721864,3651,58264
91595*1709,156535855,91595,1709
90359-100235,-9876,90359,100235
26815-127344,-100529,26815,127344
117558-56629,60929,117558,56629
48911-77507,-28596,48911,77507
66792*59205,3954420360,66792,59205
44028*122350,5386825800,44028,122350
79335*102220,8109623700,79335,102220
10738*30255,324878190,10738,30255
22352/99447,0.22,22352,99447
73754-53872,19882,73754,53872
21584*103148,2226346432,21584,103148
55776-50604,5172,55776,50604
87744/27930,3.14,87744,27930
87772/90196,0.97,87772,90196
92252+70157,162409,92252,70157
35293+94883,130176,35293,94883
122789+114902,237691,122789,114902
90044-26019,64025,90044,26019
58096%92104,58096,58096,92104
18333+110980,129313,18333,110980
82570+58306,140876,82570,58306
29167/50168,0.58,29167,50168
19688%60794,19688,19688,60794
91137-106639,-15502,91137,106639
91377-7098,84279,91377,7098
119043-82676,36367,119043,82676
86191+76097,162288,86191,76097
78626*98546,7748277796,78626,98546
40068-71618,-31550,40068,71618
29628-124506,-94878,29628,124506
101884+73710,175594,101884,73710
48818-97792,-48974,48818,97792
18508%49994,18508,18508,49994
85982*71877,6180128214,85982,71877
55310*23346,1291267260,55310,23346
91547+80899,172446,91547,80899
107898%16035,11688,107898,16035
8048%102405,8048,8048,102405
91227+23300,114527,91227,23300
29985%13869,2247,29985,13869
10925-77869,-66944,10925,77869
11277*101178,1140984306,11277,101178
75561%62086,13475,75561,62086
97860/50294,1.95,97860,50294
48676*20063,976586588,48676,20063
13*124397,1617161,13,124397
87218/117268,0.74,87218,117268
55082-126898,-71816,55082,126898
107253*1953,209465109,107253,1953
19887/34882,0.57,19887,34882
115402*75497,8712504794,115402,75497
54335*64162,3486242270,54335,64162
40549/15655,2.59,40549,15655
105135-7437,97698,105135,7437
93271+28500,121771,93271,28500
120682+54807,175489,120682,54807
102713*7253,744977389,102713,7253
76476-78035,-1559,76476,78035
63078-5887,57191,63078,5887
63006-94293,-31287,63006,94293
118161*69495,8211598695,118161,69495
26897-119991,-93094,26897,119991
101469/89881,1.13,101469,89881
126366%10575,10041,126366,10575
29448%26222,3226,29448,26222
34426*109888,3783004288,34426,109888
102389+64634,167023,102389,64634
77735+47673,125408,77735,47673
35488+80313,115801,35488,80313
49725-123180,-73455,49725,123180
98646*7675,757108050,98646,7675
104374+41663,146037,104374,41663
2123%89168,2123,2123,89168
74967-1474,73493,74967,1474
103021%32140,6601,103021,32140
28703%31427,28703,28703,31427
12770/56640,0.23,12770,56640
122767/59388,2.07,122767,59388
123006+76661,199667,123006,76661
34039%64973,34039,34039,64973
72511*121800,8831839800,72511,121800
40859*75266,3075293494,40859,75266
105534%9818,7354,105534,9818
84535/103616,0.82,84535,103616
17792*49607,882607744,17792,49607
82326+40468,122794,82326,40468
27316*25995,710079420,27316,25995
3231-45941,-42710,3231,45941
95064%10295,2409,95064,10295
107499/45635,2.36,107499,45635
5849*31968,186980832,5849,31968
124970%70772,54198,124970,70772
32659-122728,-90069,32659,122728
105229*87297,9186176013,105229,87297
67203-33363,33840,67203,33363
107694-97178,10516,107694,97178
94971-106143,-11172,94971,106143
22051/37528,0.59,22051,37528
84857+103984,188841,84857,103984
68313/75761,0.9,68313,75761
78019*125398,9783426562,78019,125398
73410/13962,5.26,73410,13962
110708%83765,26943,110708,83765
56618%15183,11069,56618,15183
63839+6628,70467,63839,6628
18054%37047,18054,18054,37047
57044%124774,57044,57044,124774
78240*17547,1372877280,78240,17547
110872%114420,110872,110872,114420
22569+48467,71036,22569,48467
101820*108668,11064575760,101820,108668
115419/125940,0.92,115419,125940
34601/46659,0.74,34601,46659
67931/70871,0.96,67931,70871
29248-37635,-8387,29248,37635
90289%94202,90289,90289,94202
111512-66516,44996,111512,66516
33879/103104,0.33,33879,103104
108083/55980,1.93,108083,55980
69220+12058,81278,69220,12058
107266+89008,196274,107266,89008
39687%20500,19187,39687,20500
75790-40760,35030,75790,40760
90135+30763,120898,90135,30763
33647%111860,33647,33647,111860
28754-60357,-31603,28754,60357
110649*100634,11135051466,110649,100634
22741%10720,1301,22741,10720
53028%13685,11973,53028,13685
66636*47728,3180403008,66636,47728
41872*18291,765880752,41872,18291
92387/25253,3.66,92387,25253
67091/62245,1.08,67091,62245
27539-42653,-15114,27539,42653
39537/10135,3.9,39537,10135
55104-59572,-4468,55104,59572
95384+56512,151896,95384,56512
14405+114207,128612,14405,114207
9101/39834,0.23,9101,39834
86014/33395,2.58,86014,33395
116095/15047,7.72,116095,15047
120080+56808,176888,120080,56808
125929+33142,159071,125929,33142
125929+33142,159071,813,105523
102123/110846,0.92,102123,110846
126949-78649,48300,126949,78649
96972+5872,102844,96972,5872
118087/20280,5.82,118087,20280
4234/15370,0.28,4234,15370
26568%98425,26568,26568,98425
26119/27314,0.96,26119,27314
5290-20402,-15112,5290,20402
101827%54575,47252,101827,54575
72110%99327,72110,72110,99327
48348+125226,173574,48348,125226
36094-81295,-45201,36094,81295
101011-76192,24819,101011,76192
14127/77940,0.18,14127,77940
72427%42985,29442,72427,42985
7521/79579,0.09,7521,79579
119082-62488,56594,119082,62488
26363*102353,2698332139,26363,102353
110847+15992,126839,110847,15992
95721-53571,42150,95721,53571
64935%114003,64935,64935,114003
77074+108514,185588,77074,108514
109522%34844,4990,109522,34844
87314*51224,4472572336,87314,51224
40704+80344,121048,40704,80344
9688-28943,-19255,9688,28943
20390*114786,2340486540,20390,114786
127862%12101,6852,127862,12101
124120-97008,27112,124120,97008
36894%47692,36894,36894,47692
56416*118798,6702107968,56416,118798
44963+45772,90735,44963,45772
104890-14163,90727,104890,14163
121244*18466,2238891704,121244,18466
9954%77576,9954,9954,77576
86488%45538,40950,86488,45538
121572%33582,20826,121572,33582
19138/64109,0.3,19138,64109
67852*86233,5851081516,67852,86233
30348+54289,84637,30348,54289
83166+27038,110204,83166,27038
84433*74214,6266110662,84433,74214
87107+69775,156882,87107,69775
9668+62564,72232,9668,62564
94608+71279,165887,94608,71279
108026+96784,204810,108026,96784
64294+94141,158435,64294,94141
124342+67098,191440,124342,67098
53683/5792,9.27,53683,5792
44162+562,44724,44162,562
121359+75315,196674,121359,75315
74119%13632,5959,74119,13632
26720*79217,2116678240,26720,79217
70726*41228,2915891528,70726,41228
57203+121873,179076,57203,121873
271/44429,0.01,271,44429
37781+3859,41640,37781,3859
83846%76224,7622,83846,76224
102441%127051,102441,102441,127051
70174+37040,107214,70174,37040
74990*13742,1030512580,74990,13742
106641-16995,89646,106641,16995
57598-108016,-50418,57598,108016
34387-40480,-6093,34387,40480
78484-31444,47040,78484,31444
3158%80197,3158,3158,80197
39309-65653,-26344,39309,65653
34111+23055,57166,34111,23055
119493*104468,12483194724,119493,104468
3423/77925,0.04,3423,77925
106383-93781,12602,106383,93781
25964+88361,114325,25964,88361
78323-95066,-16743,78323,95066
111511/100201,1.11,111511,100201
31926+74619,106545,31926,74619
53573+47911,101484,53573,47911
80761%90937,80761,80761,90937
2707*44493,120442551,2707,44493
106342+40112,146454,106342,40112
68939%24999,18941,68939,24999
69037*90569,6252612053,69037,90569
115177+117027,232204,115177,117027
11090+67907,78997,11090,67907
67965/37239,1.83,67965,37239
46912/94963,0.49,46912,94963
118911-5515,113396,118911,5515
44351+69912,114263,44351,69912
14831/30648,0.48,14831,30648
126157*32503,4100480971,126157,32503
20793+98632,119425,20793,98632
61228*58689,3593410092,61228,58689
115633/47259,2.45,115633,47259
76432*74214,5672324448,76432,74214
85545+31311,116856,85545,31311
9054%83592,9054,9054,83592
62782/34046,1.84,62782,34046
70595%42175,28420,70595,42175
73574/69343,1.06,73574,69343
76043/65988,1.15,76043,65988
50952/113581,0.45,50952,113581
13494%29826,13494,13494,29826
122367%55336,11695,122367,55336
13435+127323,140758,13435,127323
26210+5684,31894,26210,5684
81525+76855,158380,81525,76855
33517-47774,-14257,33517,47774
65883-33006,32877,65883,33006
65883-33006,32877,706,109331
26703%84067,26703,26703,84067
125271/36100,3.47,125271,36100
29462/105328,0.28,29462,105328
102157*34901,3565381457,102157,34901
56506-12545,43961,56506,12545
89860%16161,9055,89860,16161
52833/104306,0.51,52833,104306
117056+47610,164666,117056,47610
51876-7094,44782,51876,7094
33993%115630,33993,33993,115630
31930+48863,80793,31930,48863
54767%96063,54767,54767,96063
93972-122840,-28868,93972,122840
113629%73028,40601,113629,73028
105857/112816,0.94,105857,112816
14165+124773,138938,14165,124773
106524-29733,76791,106524,29733
51240+25798,77038,51240,25798
23068+41667,64735,23068,41667
78577*16686,1311135822,78577,16686
111991/17176,6.52,111991,17176
6257/48918,0.13,6257,48918
45150/59380,0.76,45150,59380
48604-32688,15916,48604,32688
